Año,Entidad,Municipio,Delitos_Totales,Delitos_Automovil,Porcentaje_Delitos_Auto,Nivel_Riesgo
2020,Puebla,Honey,32,2,6.25,MEDIO
2020,Puebla,Huaquechula,118,6,5.08,MEDIO
2020,Puebla,Huatlatlauca,43,0,0.00,BAJO
2020,Puebla,Huauchinango,1285,152,11.83,ALTO
2020,Puebla,Huehuetla,90,0,0.00,BAJO
2020,Puebla,Huehuetlán el Chico,45,1,2.22,BAJO
2020,Puebla,Huehuetlán el Grande,48,1,2.08,BAJO
2020,Puebla,Huejotzingo,1262,223,17.67,ALTO
2020,Puebla,Hueyapan,40,1,2.50,BAJO
2020,Puebla,Hueytamalco,156,6,3.85,BAJO
2020,Puebla,Hueytlalpan,11,0,0.00,BAJO
2020,Puebla,Huitzilan de Serdán,26,0,0.00,BAJO
2020,Puebla,Huitziltepec,40,3,7.50,MEDIO
2020,Puebla,Ixcamilpa de Guerrero,8,0,0.00,BAJO
2020,Puebla,Ixcaquixtla,107,4,3.74,BAJO
2020,Puebla,Ixtacamaxtitlán,46,2,4.35,BAJO
2020,Puebla,Ixtepec,23,1,4.35,BAJO
2020,Puebla,Izúcar de Matamoros,1141,160,14.02,ALTO
2020,Puebla,Jalpan,47,2,4.26,BAJO
2020,Puebla,Jolalpan,25,1,4.00,BAJO
2020,Puebla,Jonotla,13,0,0.00,BAJO
2020,Puebla,Jopala,14,0,0.00,BAJO
2020,Puebla,Juan C. Bonilla,361,36,9.97,MEDIO
2020,Puebla,Juan Galindo,89,12,13.48,ALTO
2020,Puebla,Juan N. Méndez,19,1,5.26,MEDIO
2020,Puebla,La Magdalena Tlatlauquitepec,2,0,0.00,BAJO
2020,Puebla,Lafragua,41,1,2.44,BAJO
2020,Puebla,Libres,426,46,10.80,ALTO
2020,Puebla,Los Reyes de Juárez,188,22,11.70,ALTO
2020,Puebla,Mazapiltepec de Juárez,22,0,0.00,BAJO
2020,Puebla,Mixtla,7,2,28.57,ALTO
2020,Puebla,Molcaxac,53,3,5.66,MEDIO
2020,Puebla,Naupan,21,0,0.00,BAJO
2020,Puebla,Nauzontla,14,0,0.00,BAJO
2020,Puebla,Nealtican,56,7,12.50,ALTO
2020,Puebla,Nicolás Bravo,26,7,26.92,ALTO
2020,Puebla,Nopalucan,197,50,25.38,ALTO
2020,Puebla,Ocotepec,28,0,0.00,BAJO
2020,Puebla,Ocoyucan,312,18,5.77,MEDIO
2020,Puebla,Olintla,30,0,0.00,BAJO
2020,Puebla,Oriental,340,26,7.65,MEDIO
2020,Puebla,Pahuatlán,69,5,7.25,MEDIO
2020,Puebla,Palmar de Bravo,366,73,19.95,ALTO
2020,Puebla,Pantepec,61,0,0.00,BAJO
2020,Puebla,Petlalcingo,60,1,1.67,BAJO
2020,Puebla,Piaxtla,38,0,0.00,BAJO
2020,Puebla,Puebla,18462,3853,20.87,ALTO
2020,Puebla,Quecholac,170,31,18.24,ALTO
2020,Puebla,Quimixtlán,47,1,2.13,BAJO
2020,Puebla,Rafael Lara Grajales,156,31,19.87,ALTO
2020,Puebla,San Andrés Cholula,2348,398,16.95,ALTO
2020,Puebla,San Antonio Cañada,17,0,0.00,BAJO
2020,Puebla,San Diego la Mesa Tochimiltzingo,3,0,0.00,BAJO
2020,Puebla,San Felipe Teotlalcingo,58,9,15.52,ALTO
2020,Puebla,San Felipe Tepatlán,5,0,0.00,BAJO
2020,Puebla,San Gabriel Chilac,97,5,5.15,MEDIO
2020,Puebla,San Gregorio Atzompa,67,15,22.39,ALTO
2020,Puebla,San Jerónimo Tecuanipan,25,2,8.00,MEDIO
2020,Puebla,San Jerónimo Xayacatlán,20,1,5.00,MEDIO
2020,Puebla,San José Chiapa,107,23,21.50,ALTO
2020,Puebla,San José Miahuatlán,30,1,3.33,BAJO
2020,Puebla,San Juan Atenco,38,3,7.89,MEDIO
2020,Puebla,San Juan Atzompa,7,0,0.00,BAJO
2020,Puebla,San Martín Texmelucan,3097,943,30.45,ALTO
2020,Puebla,San Martín Totoltepec,8,0,0.00,BAJO
2020,Puebla,San Matías Tlalancaleca,157,19,12.10,ALTO
2020,Puebla,San Miguel Ixitlán,1,0,0.00,BAJO
2020,Puebla,San Miguel Xoxtla,114,29,25.44,ALTO
2020,Puebla,San Nicolás Buenos Aires,47,11,23.40,ALTO
2020,Puebla,San Nicolás de los Ranchos,78,2,2.56,BAJO
2020,Puebla,San Pablo Anicano,15,0,0.00,BAJO
2020,Puebla,San Pedro Cholula,2300,353,15.35,ALTO
2020,Puebla,San Pedro Yeloixtlahuaca,28,0,0.00,BAJO
2020,Puebla,San Salvador Huixcolotla,152,49,32.24,ALTO
2020,Puebla,San Salvador el Seco,268,17,6.34,MEDIO
2020,Puebla,San Salvador el Verde,314,69,21.97,ALTO
2020,Puebla,San Sebastián Tlacotepec,23,2,8.70,MEDIO
2020,Puebla,Santa Catarina Tlaltempan,5,0,0.00,BAJO
2020,Puebla,Santa Inés Ahuatempan,27,0,0.00,BAJO
2020,Puebla,Santa Isabel Cholula,99,21,21.21,ALTO
2020,Puebla,Santiago Miahuatlán,270,10,3.70,BAJO
2020,Puebla,Santo Tomás Hueyotlipan,44,8,18.18,ALTO
2020,Puebla,Soltepec,49,5,10.20,ALTO
2020,Puebla,Tecali de Herrera,232,20,8.62,MEDIO
2020,Puebla,Tecamachalco,1433,507,35.38,ALTO
2020,Puebla,Tecomatlán,31,4,12.90,ALTO
2020,Puebla,Tehuacán,3930,543,13.82,ALTO
2020,Puebla,Tehuitzingo,103,5,4.85,BAJO
2020,Puebla,Tenampulco,23,0,0.00,BAJO
2020,Puebla,Teopantlán,30,3,10.00,ALTO
2020,Puebla,Teotlalco,12,0,0.00,BAJO
2020,Puebla,Tepanco de López,232,18,7.76,MEDIO
2020,Puebla,Tepango de Rodríguez,9,0,0.00,BAJO
2020,Puebla,Tepatlaxco de Hidalgo,208,5,2.40,BAJO
2020,Puebla,Tepeaca,883,160,18.12,ALTO
2020,Puebla,Tepemaxalco,5,0,0.00,BAJO
2020,Puebla,Tepeojuma,119,7,5.88,MEDIO
2020,Puebla,Tepetzintla,12,0,0.00,BAJO
2020,Puebla,Tepexco,54,2,3.70,BAJO
2020,Puebla,Tepexi de Rodríguez,289,2,0.69,BAJO
2020,Puebla,Tepeyahualco,219,57,26.03,ALTO
2020,Puebla,Tepeyahualco de Cuauhtémoc,23,2,8.70,MEDIO
2020,Puebla,Tetela de Ocampo,243,11,4.53,BAJO
2020,Puebla,Teteles de Avila Castillo,67,2,2.99,BAJO
2020,Puebla,Teziutlán,1120,46,4.11,BAJO
2020,Puebla,Tianguismanalco,52,8,15.38,ALTO
2020,Puebla,Tilapa,84,12,14.29,ALTO
2020,Puebla,Tlachichuca,192,16,8.33,MEDIO
2020,Puebla,Tlacotepec de Benito Juárez,530,56,10.57,ALTO
2020,Puebla,Tlacuilotepec,32,0,0.00,BAJO
2020,Puebla,Tlahuapan,391,32,8.18,MEDIO
2020,Puebla,Tlaltenango,95,8,8.42,MEDIO
2020,Puebla,Tlanepantla,24,3,12.50,ALTO
2020,Puebla,Tlaola,145,1,0.69,BAJO
2020,Puebla,Tlapacoya,9,0,0.00,BAJO
2020,Puebla,Tlapanalá,70,6,8.57,MEDIO
2020,Puebla,Tlatlauquitepec,360,9,2.50,BAJO
2020,Puebla,Tlaxco,12,0,0.00,BAJO
2020,Puebla,Tochimilco,52,2,3.85,BAJO
2020,Puebla,Tochtepec,146,23,15.75,ALTO
2020,Puebla,Totoltepec de Guerrero,2,0,0.00,BAJO
2020,Puebla,Tulcingo,42,7,16.67,ALTO
2020,Puebla,Tuzamapan de Galeana,16,0,0.00,BAJO
2020,Puebla,Tzicatlacoyan,18,3,16.67,ALTO
2020,Puebla,Venustiano Carranza,137,13,9.49,MEDIO
2020,Puebla,Vicente Guerrero,77,4,5.19,MEDIO
2020,Puebla,Xayacatlán de Bravo,13,1,7.69,MEDIO
2020,Puebla,Xicotepec,555,29,5.23,MEDIO
2020,Puebla,Xicotlán,2,1,50.00,ALTO
2020,Puebla,Xiutetelco,177,13,7.34,MEDIO
2020,Puebla,Xochiapulco,10,0,0.00,BAJO
2020,Puebla,Xochiltepec,19,0,0.00,BAJO
2020,Puebla,Xochitlán Todos Santos,32,4,12.50,ALTO
2020,Puebla,Xochitlán de Vicente Suárez,29,0,0.00,BAJO
2020,Puebla,Yaonáhuac,33,0,0.00,BAJO
2020,Puebla,Yehualtepec,134,26,19.40,ALTO
2020,Puebla,Zacapala,66,0,0.00,BAJO
2020,Puebla,Zacapoaxtla,271,4,1.48,BAJO
2020,Puebla,Zacatlán,945,117,12.38,ALTO
2020,Puebla,Zapotitlán,49,8,16.33,ALTO
2020,Puebla,Zapotitlán de Méndez,10,1,10.00,ALTO
2020,Puebla,Zaragoza,289,13,4.50,BAJO
2020,Puebla,Zautla,44,0,0.00,BAJO
2020,Puebla,Zihuateutla,42,0,0.00,BAJO
2020,Puebla,Zinacatepec,68,7,10.29,ALTO
2020,Puebla,Zongozotla,8,0,0.00,BAJO
2020,Puebla,Zoquiapan,7,0,0.00,BAJO
2020,Puebla,Zoquitlán,41,0,0.00,BAJO
2020,Querétaro,Amealco de Bonfil,875,46,5.26,MEDIO
2020,Querétaro,Arroyo Seco,99,1,1.01,BAJO
2020,Querétaro,Cadereyta de Montes,767,20,2.61,BAJO
2020,Querétaro,Colón,861,44,5.11,MEDIO
2020,Querétaro,Corregidora,3737,298,7.97,MEDIO
2020,Querétaro,El Marqués,4306,331,7.69,MEDIO
2020,Querétaro,Ezequiel Montes,624,46,7.37,MEDIO
2020,Querétaro,Huimilpan,631,21,3.33,BAJO
2020,Querétaro,Jalpan de Serra,450,9,2.00,BAJO
2020,Querétaro,Landa de Matamoros,153,0,0.00,BAJO
2020,Querétaro,No Especificado,105,9,8.57,MEDIO
2020,Querétaro,Pedro Escobedo,1016,70,6.89,MEDIO
2020,Querétaro,Peñamiller,186,3,1.61,BAJO
2020,Querétaro,Pinal de Amoles,217,3,1.38,BAJO
2020,Querétaro,Querétaro,29782,2840,9.54,MEDIO
2020,Querétaro,San Joaquín,84,2,2.38,BAJO
2020,Querétaro,San Juan del Río,6745,490,7.26,MEDIO
2020,Querétaro,Tequisquiapan,1126,50,4.44,BAJO
2020,Querétaro,Tolimán,262,2,0.76,BAJO
2020,Quintana Roo,Bacalar,942,33,3.50,BAJO
2020,Quintana Roo,Benito Juárez,21561,1591,7.38,MEDIO
2020,Quintana Roo,Cozumel,1623,150,9.24,MEDIO
2020,Quintana Roo,Felipe Carrillo Puerto,1014,30,2.96,BAJO
2020,Quintana Roo,Isla Mujeres,353,7,1.98,BAJO
2020,Quintana Roo,José María Morelos,455,13,2.86,BAJO
2020,Quintana Roo,Lázaro Cárdenas,260,6,2.31,BAJO
2020,Quintana Roo,Othón P. Blanco,5931,262,4.42,BAJO
2020,Quintana Roo,Puerto Morelos,589,13,2.21,BAJO
2020,Quintana Roo,Solidaridad,6513,444,6.82,MEDIO
2020,Quintana Roo,Tulum,1510,86,5.70,MEDIO
2020,San Luis Potosí,Ahualulco,185,9,4.86,BAJO
2020,San Luis Potosí,Alaquines,49,0,0.00,BAJO
2020,San Luis Potosí,Aquismón,332,4,1.20,BAJO
2020,San Luis Potosí,Armadillo de los Infante,36,0,0.00,BAJO
2020,San Luis Potosí,Axtla de Terrazas,290,1,0.34,BAJO
2020,San Luis Potosí,Catorce,81,2,2.47,BAJO
2020,San Luis Potosí,Cedral,244,12,4.92,BAJO
2020,San Luis Potosí,Cerritos,240,12,5.00,MEDIO
2020,San Luis Potosí,Cerro de San Pedro,78,8,10.26,ALTO
2020,San Luis Potosí,Charcas,185,0,0.00,BAJO
2020,San Luis Potosí,Ciudad Fernández,539,16,2.97,BAJO
2020,San Luis Potosí,Ciudad Valles,2660,43,1.62,BAJO
2020,San Luis Potosí,Ciudad del Maíz,289,1,0.35,BAJO
2020,San Luis Potosí,Coxcatlán,108,1,0.93,BAJO
2020,San Luis Potosí,Cárdenas,192,7,3.65,BAJO
2020,San Luis Potosí,Ebano,95,4,4.21,BAJO
2020,San Luis Potosí,El Naranjo,194,2,1.03,BAJO
2020,San Luis Potosí,Guadalcázar,191,2,1.05,BAJO
2020,San Luis Potosí,Huehuetlán,108,1,0.93,BAJO
2020,San Luis Potosí,Lagunillas,30,0,0.00,BAJO
2020,San Luis Potosí,Matehuala,1316,120,9.12,MEDIO
2020,San Luis Potosí,Matlapa,251,1,0.40,BAJO
2020,San Luis Potosí,Mexquitic de Carmona,588,48,8.16,MEDIO
2020,San Luis Potosí,Moctezuma,65,2,3.08,BAJO
2020,San Luis Potosí,Rayón,142,0,0.00,BAJO
2020,San Luis Potosí,Rioverde,1447,46,3.18,BAJO
2020,San Luis Potosí,Salinas,517,17,3.29,BAJO
2020,San Luis Potosí,San Antonio,38,0,0.00,BAJO
2020,San Luis Potosí,San Ciro de Acosta,107,3,2.80,BAJO
2020,San Luis Potosí,San Luis Potosí,23065,2896,12.56,ALTO
2020,San Luis Potosí,San Martín Chalchicuautla,123,1,0.81,BAJO
2020,San Luis Potosí,San Nicolás Tolentino,24,1,4.17,BAJO
2020,San Luis Potosí,San Vicente Tancuayalab,170,12,7.06,MEDIO
2020,San Luis Potosí,Santa Catarina,95,0,0.00,BAJO
2020,San Luis Potosí,Santa María del Río,456,12,2.63,BAJO
2020,San Luis Potosí,Santo Domingo,58,0,0.00,BAJO
2020,San Luis Potosí,Soledad de Graciano Sánchez,6390,953,14.91,ALTO
2020,San Luis Potosí,Tamasopo,227,0,0.00,BAJO
2020,San Luis Potosí,Tamazunchale,966,18,1.86,BAJO
2020,San Luis Potosí,Tampacán,77,0,0.00,BAJO
2020,San Luis Potosí,Tampamolón Corona,123,2,1.63,BAJO
2020,San Luis Potosí,Tamuín,412,15,3.64,BAJO
2020,San Luis Potosí,Tancanhuitz,171,2,1.17,BAJO
2020,San Luis Potosí,Tanlajás,105,0,0.00,BAJO
2020,San Luis Potosí,Tanquián de Escobedo,146,5,3.42,BAJO
2020,San Luis Potosí,Tierra Nueva,48,1,2.08,BAJO
2020,San Luis Potosí,Vanegas,60,2,3.33,BAJO
2020,San Luis Potosí,Venado,86,4,4.65,BAJO
2020,San Luis Potosí,Villa Hidalgo,143,7,4.90,BAJO
2020,San Luis Potosí,Villa Juárez,64,2,3.12,BAJO
2020,San Luis Potosí,Villa de Arista,277,8,2.89,BAJO
2020,San Luis Potosí,Villa de Arriaga,196,7,3.57,BAJO
2020,San Luis Potosí,Villa de Guadalupe,35,3,8.57,MEDIO
2020,San Luis Potosí,Villa de Ramos,242,13,5.37,MEDIO
2020,San Luis Potosí,Villa de Reyes,712,5,0.70,BAJO
2020,San Luis Potosí,Villa de la Paz,66,5,7.58,MEDIO
2020,San Luis Potosí,Xilitla,391,1,0.26,BAJO
2020,San Luis Potosí,Zaragoza,283,6,2.12,BAJO
2020,Sinaloa,Ahome,4269,311,7.29,MEDIO
2020,Sinaloa,Angostura,322,11,3.42,BAJO
2020,Sinaloa,Badiraguato,65,1,1.54,BAJO
2020,Sinaloa,Choix,101,5,4.95,BAJO
2020,Sinaloa,Concordia,59,5,8.47,MEDIO
2020,Sinaloa,Cosalá,36,2,5.56,MEDIO
2020,Sinaloa,Culiacán,9879,2034,20.59,ALTO
2020,Sinaloa,El Fuerte,287,25,8.71,MEDIO
2020,Sinaloa,Elota,206,37,17.96,ALTO
2020,Sinaloa,Escuinapa,312,42,13.46,ALTO
2020,Sinaloa,Guasave,2318,114,4.92,BAJO
2020,Sinaloa,Mazatlán,4352,537,12.34,ALTO
2020,Sinaloa,Mocorito,195,37,18.97,ALTO
2020,Sinaloa,Navolato,564,70,12.41,ALTO
2020,Sinaloa,Rosario,214,55,25.70,ALTO
2020,Sinaloa,Salvador Alvarado,457,33,7.22,MEDIO
2020,Sinaloa,San Ignacio,41,9,21.95,ALTO
2020,Sinaloa,Sinaloa,233,6,2.58,BAJO
2020,Sonora,Aconchi,8,0,0.00,BAJO
2020,Sonora,Agua Prieta,1334,33,2.47,BAJO
2020,Sonora,Alamos,91,3,3.30,BAJO
2020,Sonora,Altar,39,3,7.69,MEDIO
2020,Sonora,Arivechi,6,0,0.00,BAJO
2020,Sonora,Arizpe,2,0,0.00,BAJO
2020,Sonora,Atil,0,0,0.00,BAJO
2020,Sonora,Bacadéhuachi,4,0,0.00,BAJO
2020,Sonora,Bacanora,2,0,0.00,BAJO
2020,Sonora,Bacerac,8,0,0.00,BAJO
2020,Sonora,Bacoachi,5,0,0.00,BAJO
2020,Sonora,Banámichi,6,0,0.00,BAJO
2020,Sonora,Bavispe,5,0,0.00,BAJO
2020,Sonora,Baviácora,12,1,8.33,MEDIO
2020,Sonora,Benito Juárez,828,74,8.94,MEDIO
2020,Sonora,Benjamín Hill,63,2,3.17,BAJO
2020,Sonora,Bácum,162,24,14.81,ALTO
2020,Sonora,Caborca,1142,78,6.83,MEDIO
2020,Sonora,Cajeme,6180,834,13.50,ALTO
2020,Sonora,Cananea,340,14,4.12,BAJO
2020,Sonora,Carbó,18,0,0.00,BAJO
2020,Sonora,Cucurpe,15,2,13.33,ALTO
2020,Sonora,Cumpas,54,0,0.00,BAJO
2020,Sonora,Divisaderos,1,0,0.00,BAJO
2020,Sonora,Empalme,339,30,8.85,MEDIO
2020,Sonora,Etchojoa,562,14,2.49,BAJO
2020,Sonora,Fronteras,89,1,1.12,BAJO
2020,Sonora,General Plutarco Elías Calles,83,23,27.71,ALTO
2020,Sonora,Granados,0,0,0.00,BAJO
2020,Sonora,Guaymas,1027,125,12.17,ALTO
2020,Sonora,Hermosillo,11615,816,7.03,MEDIO
2020,Sonora,Huachinera,4,1,25.00,ALTO
2020,Sonora,Huatabampo,462,27,5.84,MEDIO
2020,Sonora,Huásabas,2,0,0.00,BAJO
2020,Sonora,Huépac,2,0,0.00,BAJO
2020,Sonora,Imuris,103,8,7.77,MEDIO
2020,Sonora,La Colorada,10,1,10.00,ALTO
2020,Sonora,Magdalena,305,43,14.10,ALTO
2020,Sonora,Mazatán,5,1,20.00,ALTO
2020,Sonora,Moctezuma,29,0,0.00,BAJO
2020,Sonora,Naco,42,2,4.76,BAJO
2020,Sonora,Nacozari de García,102,2,1.96,BAJO
2020,Sonora,Navojoa,1294,84,6.49,MEDIO
2020,Sonora,No Especificado,0,0,0.00,BAJO
2020,Sonora,Nogales,1853,256,13.82,ALTO
2020,Sonora,Nácori Chico,1,0,0.00,BAJO
2020,Sonora,Onavas,1,1,100.00,ALTO
2020,Sonora,Opodepe,16,1,6.25,MEDIO
2020,Sonora,Oquitoa,3,0,0.00,BAJO
2020,Sonora,Otros Municipios,9,0,0.00,BAJO
2020,Sonora,Pitiquito,68,6,8.82,MEDIO
2020,Sonora,Puerto Peñasco,590,49,8.31,MEDIO
2020,Sonora,Quiriego,9,0,0.00,BAJO
2020,Sonora,Rayón,3,0,0.00,BAJO
2020,Sonora,Rosario,17,1,5.88,MEDIO
2020,Sonora,Sahuaripa,37,2,5.41,MEDIO
2020,Sonora,San Felipe de Jesús,0,0,0.00,BAJO
2020,Sonora,San Ignacio Río Muerto,42,6,14.29,ALTO
2020,Sonora,San Javier,2,0,0.00,BAJO
2020,Sonora,San Luis Río Colorado,1712,110,6.43,MEDIO
2020,Sonora,San Miguel de Horcasitas,31,0,0.00,BAJO
2020,Sonora,San Pedro de la Cueva,9,1,11.11,ALTO
2020,Sonora,Santa Ana,133,5,3.76,BAJO
2020,Sonora,Santa Cruz,2,1,50.00,ALTO
2020,Sonora,Soyopa,9,2,22.22,ALTO
2020,Sonora,Suaqui Grande,3,0,0.00,BAJO
2020,Sonora,Sáric,4,0,0.00,BAJO
2020,Sonora,Tepache,1,0,0.00,BAJO
2020,Sonora,Trincheras,9,0,0.00,BAJO
2020,Sonora,Tubutama,8,1,12.50,ALTO
2020,Sonora,Ures,46,3,6.52,MEDIO
2020,Sonora,Villa Hidalgo,10,0,0.00,BAJO
2020,Sonora,Villa Pesqueira,3,0,0.00,BAJO
2020,Sonora,Yécora,59,12,20.34,ALTO
2020,Tabasco,Balancán,795,3,0.38,BAJO
2020,Tabasco,Centla,1567,21,1.34,BAJO
2020,Tabasco,Centro,18159,768,4.23,BAJO
2020,Tabasco,Comalcalco,2877,308,10.71,ALTO
2020,Tabasco,Cunduacán,2432,147,6.04,MEDIO
2020,Tabasco,Cárdenas,4635,424,9.15,MEDIO
2020,Tabasco,Emiliano Zapata,646,28,4.33,BAJO
2020,Tabasco,Huimanguillo,2647,212,8.01,MEDIO
2020,Tabasco,Jalapa,509,17,3.34,BAJO
2020,Tabasco,Jalpa de Méndez,1501,123,8.19,MEDIO
2020,Tabasco,Jonuta,375,2,0.53,BAJO
2020,Tabasco,Macuspana,2267,114,5.03,MEDIO
2020,Tabasco,Nacajuca,2047,90,4.40,BAJO
2020,Tabasco,Paraíso,1565,112,7.16,MEDIO
2020,Tabasco,Tacotalpa,660,8,1.21,BAJO
2020,Tabasco,Teapa,1223,42,3.43,BAJO
2020,Tabasco,Tenosique,1109,12,1.08,BAJO
2020,Tamaulipas,Abasolo,108,1,0.93,BAJO
2020,Tamaulipas,Aldama,219,4,1.83,BAJO
2020,Tamaulipas,Altamira,2410,75,3.11,BAJO
2020,Tamaulipas,Antiguo Morelos,50,1,2.00,BAJO
2020,Tamaulipas,Burgos,16,0,0.00,BAJO
2020,Tamaulipas,Bustamante,16,0,0.00,BAJO
2020,Tamaulipas,Camargo,156,6,3.85,BAJO
2020,Tamaulipas,Casas,13,1,7.69,MEDIO
2020,Tamaulipas,Ciudad Madero,2160,79,3.66,BAJO
2020,Tamaulipas,Cruillas,6,0,0.00,BAJO
2020,Tamaulipas,El Mante,1142,47,4.12,BAJO
2020,Tamaulipas,González,223,12,5.38,MEDIO
2020,Tamaulipas,Guerrero,15,1,6.67,MEDIO
2020,Tamaulipas,Gustavo Díaz Ordaz,77,10,12.99,ALTO
2020,Tamaulipas,Gómez Farías,45,0,0.00,BAJO
2020,Tamaulipas,Güémez,156,5,3.21,BAJO
2020,Tamaulipas,Hidalgo,145,3,2.07,BAJO
2020,Tamaulipas,Jaumave,129,2,1.55,BAJO
2020,Tamaulipas,Jiménez,44,5,11.36,ALTO
2020,Tamaulipas,Llera,106,3,2.83,BAJO
2020,Tamaulipas,Mainero,11,0,0.00,BAJO
2020,Tamaulipas,Matamoros,3942,200,5.07,MEDIO
2020,Tamaulipas,Mier,38,6,15.79,ALTO
2020,Tamaulipas,Miguel Alemán,420,32,7.62,MEDIO
2020,Tamaulipas,Miquihuana,8,0,0.00,BAJO
2020,Tamaulipas,Méndez,16,7,43.75,ALTO
2020,Tamaulipas,Nuevo Laredo,1949,229,11.75,ALTO
2020,Tamaulipas,Nuevo Morelos,17,2,11.76,ALTO
2020,Tamaulipas,Ocampo,108,2,1.85,BAJO
2020,Tamaulipas,Padilla,144,6,4.17,BAJO
2020,Tamaulipas,Palmillas,15,0,0.00,BAJO
2020,Tamaulipas,Reynosa,7636,1096,14.35,ALTO
2020,Tamaulipas,Río Bravo,1023,101,9.87,MEDIO
2020,Tamaulipas,San Carlos,12,0,0.00,BAJO
2020,Tamaulipas,San Fernando,430,27,6.28,MEDIO
2020,Tamaulipas,San Nicolás,0,0,0.00,BAJO
2020,Tamaulipas,Soto la Marina,297,8,2.69,BAJO
2020,Tamaulipas,Tampico,3153,116,3.68,BAJO
2020,Tamaulipas,Tula,201,10,4.98,BAJO
2020,Tamaulipas,Valle Hermoso,198,10,5.05,MEDIO
2020,Tamaulipas,Victoria,4762,161,3.38,BAJO
2020,Tamaulipas,Villagrán,18,0,0.00,BAJO
2020,Tamaulipas,Xicoténcatl,210,9,4.29,BAJO
2020,Tlaxcala,Acuamanala de Miguel Hidalgo,15,9,60.00,ALTO
2020,Tlaxcala,Amaxac de Guerrero,22,2,9.09,MEDIO
2020,Tlaxcala,Apetatitlán de Antonio Carvajal,87,35,40.23,ALTO
2020,Tlaxcala,Apizaco,542,203,37.45,ALTO
2020,Tlaxcala,Atlangatepec,14,1,7.14,MEDIO
2020,Tlaxcala,Atltzayanca,23,9,39.13,ALTO
2020,Tlaxcala,Benito Juárez,5,2,40.00,ALTO
2020,Tlaxcala,Calpulalpan,244,87,35.66,ALTO
2020,Tlaxcala,Chiautempan,304,107,35.20,ALTO
2020,Tlaxcala,Contla de Juan Cuamatzi,60,25,41.67,ALTO
2020,Tlaxcala,Cuapiaxtla,40,18,45.00,ALTO
2020,Tlaxcala,Cuaxomulco,7,3,42.86,ALTO
2020,Tlaxcala,El Carmen Tequexquitla,41,14,34.15,ALTO
2020,Tlaxcala,Emiliano Zapata,1,1,100.00,ALTO
2020,Tlaxcala,Españita,15,8,53.33,ALTO
2020,Tlaxcala,Huamantla,254,79,31.10,ALTO
2020,Tlaxcala,Hueyotlipan,18,5,27.78,ALTO
2020,Tlaxcala,Ixtacuixtla de Mariano Matamoros,122,44,36.07,ALTO
2020,Tlaxcala,Ixtenco,13,3,23.08,ALTO
2020,Tlaxcala,La Magdalena Tlaltelulco,64,22,34.38,ALTO
2020,Tlaxcala,Lázaro Cárdenas,5,2,40.00,ALTO
2020,Tlaxcala,Mazatecochco de José María Morelos,14,10,71.43,ALTO
2020,Tlaxcala,Muñoz de Domingo Arenas,15,3,20.00,ALTO
2020,Tlaxcala,Nanacamilpa de Mariano Arista,27,14,51.85,ALTO
2020,Tlaxcala,Natívitas,93,45,48.39,ALTO
2020,Tlaxcala,Panotla,49,19,38.78,ALTO
2020,Tlaxcala,Papalotla de Xicohténcatl,74,30,40.54,ALTO
2020,Tlaxcala,San Damián Texóloc,12,4,33.33,ALTO
2020,Tlaxcala,San Francisco Tetlanohcan,13,3,23.08,ALTO
2020,Tlaxcala,San Jerónimo Zacualpan,2,0,0.00,BAJO
2020,Tlaxcala,San José Teacalco,9,2,22.22,ALTO
2020,Tlaxcala,San Juan Huactzinco,17,8,47.06,ALTO
2020,Tlaxcala,San Lorenzo Axocomanitla,8,4,50.00,ALTO
2020,Tlaxcala,San Lucas Tecopilco,0,0,0.00,BAJO
2020,Tlaxcala,San Pablo del Monte,218,99,45.41,ALTO
2020,Tlaxcala,Sanctórum de Lázaro Cárdenas,15,5,33.33,ALTO
2020,Tlaxcala,Santa Ana Nopalucan,19,9,47.37,ALTO
2020,Tlaxcala,Santa Apolonia Teacalco,12,5,41.67,ALTO
2020,Tlaxcala,Santa Catarina Ayometla,13,5,38.46,ALTO
2020,Tlaxcala,Santa Cruz Quilehtla,6,2,33.33,ALTO
2020,Tlaxcala,Santa Cruz Tlaxcala,60,7,11.67,ALTO
2020,Tlaxcala,Santa Isabel Xiloxoxtla,9,6,66.67,ALTO
2020,Tlaxcala,Tenancingo,34,15,44.12,ALTO
2020,Tlaxcala,Teolocholco,51,24,47.06,ALTO
2020,Tlaxcala,Tepetitla de Lardizábal,57,20,35.09,ALTO
2020,Tlaxcala,Tepeyanco,28,6,21.43,ALTO
2020,Tlaxcala,Terrenate,9,5,55.56,ALTO
2020,Tlaxcala,Tetla de la Solidaridad,85,22,25.88,ALTO
2020,Tlaxcala,Tetlatlahuca,18,7,38.89,ALTO
2020,Tlaxcala,Tlaxcala,661,263,39.79,ALTO
2020,Tlaxcala,Tlaxco,108,38,35.19,ALTO
2020,Tlaxcala,Tocatlán,12,7,58.33,ALTO
2020,Tlaxcala,Totolac,46,11,23.91,ALTO
2020,Tlaxcala,Tzompantepec,49,8,16.33,ALTO
2020,Tlaxcala,Xaloztoc,26,8,30.77,ALTO
2020,Tlaxcala,Xaltocan,32,4,12.50,ALTO
2020,Tlaxcala,Xicohtzinco,36,12,33.33,ALTO
2020,Tlaxcala,Yauhquemehcan,126,45,35.71,ALTO
